id,runtime_id,arrival_day,days_taken,pending,sink_type
2742,5129,1599.188194,60.85,no,judgementExparte
2749,5136,1603.041667,137.98,no,judgementExparte
2753,5140,1606.041667,92.00,no,judgementExparte
2758,5145,1608.188194,207.88,no,judgementExparte
2822,5209,1645.188194,109.92,no,judgementExparte
2828,5215,1649.188194,89.96,no,judgementExparte
2829,5216,1650.041667,92.01,no,judgementExparte
2848,5235,1660.188194,85.84,no,judgementExparte
2856,5243,1665.188194,84.84,no,judgementExparte
2868,5255,1672.188194,102.83,no,judgementExparte
2873,5260,1676.041667,88.98,no,judgementExparte
2893,5280,1687.041667,131.07,no,judgementExparte
2894,5281,1687.188194,86.84,no,judgementExparte
2903,5290,1693.041667,132.04,no,judgementExparte
2919,5306,1702.041667,51.04,no,judgementExparte
2958,5345,1725.188194,51.88,no,judgementExparte
2976,5363,1735.188194,36.83,no,judgementExparte
3009,5396,1755.041667,56.17,no,judgementExparte
